,Listing ID,S,Sub Type,St#,St Name,City,MLS Area,SLC,L/C Price,Price Per Square Foot,Br/Ba,Sqft,YrBuilt,LSqft/Ac,DOM/CDOM,View YN,Pool Private YN,BAC,Contract Status Change Date,MLS,County 
501,AR19142075,S,SFR/D,441,Santa Anita CT  ,SMAD,656,"STD,TRUS","$1,007,388 ",$486.43 ,"4/1,1,0,0",2071/T,1955/ASR,"8,148/0.1871",43/43,Y,N,2.5,8/21/19,CRMLSM,Los Angeles
501,AR19147244,S,SFR/D,520 N,Michillinda AVE  ,SMAD,656,STD,"$1,190,000 ",$390.80 ,"3/3,0,0,0",3045/A,1948/ASR,"28,793/0.661",17/147,Y,N,2.5,8/12/19,CRMLSM,Los Angeles
501,CV19154954,S,SFR/D,1500,Maple ST  ,SPAS,658,STD,"$1,080,000 ",$672.48 ,"3/1,0,1,0",1606/AP,1936/ASR,"6,825/0.1567",47/47,N,N,2.5,9/27/19,CRMLSM,Los Angeles
501,SR19153126,S,SFR/D,10147,Mcclemont AVE  ,TUJ,659,STD,"$304,916 ",$242.57 ,"2/1,0,0,0",1257/A,1940/ASR,"5,750/0.132",4-Apr,Y,N,2,6/28/19,CRIS,Los Angeles
501,SR19159747,S,SFR/D,6816,Haywood ST  ,TUJ,659,STD,"$495,000 ",$436.89 ,"3/2,0,0,0",1133/E,1925/ASR,"4,320/0.0992",42/42,N,N,2.5,9/18/19,CRIS,Los Angeles
501,BB19133430,S,SFR/D,9506,Reverie RD  ,TUJ,659,STD,"$532,500 ",$514.49 ,"2/2,0,0,0",1035/A,1936/ASR,"4,012/0.0921",5-May,Y,N,2.5,7/15/19,CRMLSM,Los Angeles
501,SW19147920,S,SFR/D,7620,Thousand Oaks DR  ,TUJ,659,STD,"$550,000 ",$537.11 ,"3/2,0,0,0",1024/A,1923/ASR,"5,728/0.1315",51/134,Y,N,2.5,9/13/19,CRMLSM,Los Angeles
501,BB19151905,S,SFR/D,10617,Vanora DR  ,SUNL,659,STD,"$630,000 ",$630.00 ,"2/2,0,0,0",1000/A,1928/ASR,"8,291/0.1903",10-Oct,Y,N,2.5,8/27/19,CRMLSM,Los Angeles
501,CV19150805,S,SFR/D,10228,Mcvine AVE  ,SUNL,659,STD,"$640,000 ",$614.20 ,"3/1,0,0,0",1042/A,1949/ASR,"6,195/0.1422",9-Sep,N,N,2,8/21/19,CRMLSM,Los Angeles
501,BB19140163,S,SFR/D,10607,Helendale AVE  ,TUJ,659,STD,"$665,000 ",$665.00 ,"3/2,0,0,0",1000/SEE,1949/ASR,"5,500/0.1263",16/16,N,N,2.5,8/13/19,CRMLSM,Los Angeles
501,BB19138977,S,SFR/D,8953,Mulberry DR  ,SUNL,659,STD,"$728,000 ",$417.19 ,"4/1,1,0,0",1745/A,1964/ASR,"7,894/0.1812",16/16,Y,Y,2.5,8/27/19,CRMLSM,Los Angeles
501,PW19136600,S,SFR/D,9765,Shadow Island DR  ,SUNL,659,STD,"$740,000 ",$459.06 ,"3/2,0,0,0",1612/A,1954/PUB,"20,784/0.4771",33/33,Y,N,2.5,8/30/19,CRMLSM,Los Angeles
501,CV19158750,S,SFR/D,9934,Marnice AVE  ,TUJ,659,"STD,TRUS","$775,000 ",$491.75 ,"3/3,0,0,0",1576/A,1957/ASR,"7,567/0.1737",11-Nov,Y,N,2.5,8/7/19,CRMLSM,Los Angeles
501,AR19142743,S,SFR/D,7007,Parsons   ,TUJ,659,STD,"$890,000 ",$431.20 ,"4/2,0,0,0",2064/A,1955/ASR,"28,551/0.6554",13/13,Y,Y,2.5,8/29/19,CRMLSM,Los Angeles
501,PF19150631,S,SFR/D,5008,Ryland AVE  ,TMPL,661,STD,"$593,800 ",$573.17 ,"3/1,0,0,0",1036/A,1951/ASR,"5,140/0.118",6-Jun,Y,N,2.5,7/26/19,CRMLSM,Los Angeles
501,WS19137787,S,SFR/D,4814,Ryland AVE  ,TMPL,661,STD,"$620,000 ",$503.25 ,"3/2,0,0,0",1232/A,1954/ASR,"4,814/0.1105",15/15,N,N,2.5,7/31/19,CRMLSM,Los Angeles
501,AR19147208,S,SFR/D,5621,Mcculloch AVE  ,TMPL,661,STD,"$636,000 ",$489.23 ,"3/1,1,0,0",1300/E,1959/PUB,"5,522/0.1268",12-Dec,N,N,2.5,8/2/19,CRMLSM,Los Angeles
501,AR19155097,S,SFR/D,5002,Ryland AVE  ,TMPL,661,STD,"$668,000 ",$501.50 ,"3/1,0,1,0",1332/A,1951/ASR,"5,044/0.1158",17/17,N,N,2.5,8/29/19,CRMLSM,Los Angeles
501,AR19139096,S,SFR/D,9544,Live Oak AVE  ,TMPL,661,STD,"$690,000 ",$470.67 ,"3/2,0,0,0",1466/A,1959/ASR,"7,168/0.1646",38/38,N,N,2.5,8/22/19,CRMLSM,Los Angeles
501,WS19136617,S,SFR/D,5752,Agnes AVE  ,TMPL,661,STD,"$763,000 ",$548.13 ,"3/2,0,0,0",1392/A,1931/ASR,"6,489/0.149",21/21,Y,Y,2.5,8/1/19,CRMLSM,Los Angeles
501,WS19157389,S,SFR/D,10350,Key West ST  ,TMPL,661,STD,"$803,500 ",$433.15 ,"4/1,1,0,0",1855/A,1985/ASR,"7,407/0.17",20/20,Y,N,2.5,8/21/19,CRMLSM,Los Angeles
501,SW19145841,S,SFR/D,10144,Green ST  ,TMPL,661,STD,"$855,000 ",$397.67 ,"4/2,0,0,0",2150/S,1952/ASR,"18,645/0.428",53/53,Y,Y,2.5,9/18/19,CRMLSM,Los Angeles
501,WS19139588,S,SFR/D,6141,Ivar AVE  ,TMPL,661,STD,"$988,888 ",$561.87 ,"3/2,0,0,0",1760/A,1968/PUB,"7,815/0.1794",11-Nov,Y,N,2.5,8/21/19,CRMLSM,Los Angeles
501,AR19140741,S,SFR/D,10603,Freer ST  ,TMPL,661,STD,"$1,000,000 ",$396.67 ,"4/3,0,0,0",2521/A,2002/ASR,"9,680/0.2222",33/33,Y,N,1.75,8/23/19,CRMLSM,Los Angeles
501,AR19138393,S,SFR/D,9224,Pentland ST  ,TMPL,661,STD,"$1,333,000 ",$543.64 ,"4/3,0,1,0",2452/A,2019/ASR,"6,220/0.1428",43/43,N,N,2,9/24/19,CRMLSM,Los Angeles
501,WS19143273,S,SFR/D,587,Camino De Gloria   ,WAL,668,STD,"$575,000 ",$481.57 ,"3/2,0,0,0",1194/A,1954/PUB,"8,782/0.2016",36/36,N,N,2.5,8/7/19,CRMLSM,Los Angeles
501,TR19142497,S,SFR/D,20208 E,Walnut DR  S,WAL,668,STD,"$599,000 ",$399.33 ,"4/2,0,0,0",1500/A,1969/ASR,"8,102/0.186",3-Mar,Y,N,2,7/25/19,CRMLSM,Los Angeles
501,TR19136033,S,SFR/D,20535,Julliard Dr   ,WAL,668,"STD,TRUS","$601,000 ",$430.52 ,"3/1,1,0,0",1396/P,1966/PUB,"7,771/0.1784",28/28,Y,Y,2,8/13/19,CRMLSM,Los Angeles
501,TR19154275,S,SFR/D,19840,Vista Hermosa DR  ,WAL,668,STD,"$665,000 ",$466.01 ,"3/2,0,0,0",1427/A,1977/ASR,"9,071/0.2082",6-Jun,Y,Y,2.5,8/10/19,CRMLSM,Los Angeles
501,TR19140484,S,SFR/D,1147,Moscada AVE  ,WAL,668,STD,"$678,000 ",$342.42 ,"4/3,0,0,0",1980/A,1979/ASR,"4,787/0.1099",39/121,Y,Y,2.25,8/21/19,CRMLSM,Los Angeles
501,TR19133516,S,SFR/D,454,Vista Rambla   ,WAL,668,STD,"$735,000 ",$443.04 ,"4/3,0,0,0",1659/A,1975/PUB,"7,555/0.1734",May-57,Y,N,3,7/22/19,CRMLSM,Los Angeles
501,CV19153466,S,SFR/D,120,Peartree CT  ,WAL,668,STD,"$745,000 ",$402.70 ,"4/2,0,0,0",1850/A,1980/ASR,"7,349/0.1687",27/27,N,N,2.5,9/4/19,CRMLSM,Los Angeles
501,CV19143919,S,SFR/D,341,Abogado AVE  ,WAL,668,STD,"$750,777 ",$383.05 ,"4/2,0,0,0",1960/A,1964/ASR,"8,327/0.1912",50/50,Y,Y,2.5,9/13/19,CRMLSM,Los Angeles
501,TR19135553,S,SFR/D,653,Rocking Horse RD  ,WAL,668,STD,"$840,000 ",$355.33 ,"5/3,0,0,0",2364/A,1983/ASR,"10,265/0.2357",23/23,Y,N,2,7/23/19,CRMLSM,Los Angeles
501,TR19153640,S,SFR/D,646,Lone Eagle RD  ,WAL,668,STD,"$845,000 ",$354.45 ,"4/3,0,0,0",2384/A,1975/ASR,"9,980/0.2291",20/20,N,N,2.25,9/9/19,CRMLSM,Los Angeles
501,TR19140275,S,SFR/D,20470,Gartel DR  ,WAL,668,STD,"$855,000 ",$347.56 ,"3/2,0,2,0",2460/A,1977/ASR,"31,923/0.7329",28/28,Y,N,2,8/13/19,CRMLSM,Los Angeles
501,CV19150522,S,SFR/D,710,Citadel DR  ,WAL,668,STD,"$880,000 ",$354.98 ,"4/3,0,0,0",2479/A,1977/ASR,"12,493/0.2868",13/13,Y,Y,2,8/8/19,CRMLSM,Los Angeles
501,TR19132853,S,SFR/D,711 N,Rodeo WAY  ,WAL,668,STD,"$885,000 ",$449.47 ,"4/3,0,0,0",1969/A,1986/ASR,"8,801/0.202",42/42,Y,N,2,8/20/19,CRMLSM,Los Angeles
501,TR19145174,S,SFR/D,1553,Parker Canyon RD  ,WAL,668,STD,"$1,269,100 ",$419.81 ,"5/3,0,0,0",3023/A,1993/ASR,"10,040/0.2305",24/24,Y,Y,2,8/13/19,CRMLSM,Los Angeles
501,PW19145108,S,SFR/D,1921 E,Walnut Creek   ,WCOV,669,STD,"$410,000 ",$363.80 ,"4/2,0,0,0",1127/A,1954/ASR,"9,983/0.2292",0/0,N,N,2.5,7/9/19,CRMLSM,Los Angeles
501,CV19155821,S,SFR/D,202 S,Fircroft ST  ,WCOV,669,STD,"$500,000 ",$418.76 ,"3/1,0,0,0",1194/A,1954/ASR,"8,106/0.1861",5-May,N,N,2.5,8/7/19,CRMLSM,Los Angeles
501,CV19154023,S,SFR/D,1017 S,Orange AVE  ,WCOV,669,STD,"$505,800 ",$442.13 ,"3/1,0,0,0",1144/A,1953/ASR,"7,170/0.1646",11-Nov,N,N,2,8/2/19,CRMLSM,Los Angeles
501,IV19135527,S,SFR/D,2714,Altamira CIR  ,WCOV,669,STD,"$507,000 ",$433.70 ,"2/2,0,0,0",1169/A,1970/ASR,"6,798/0.1561",Oct-66,N,N,1.5,7/16/19,CRMLSM,Los Angeles
501,TR19140205,S,SFR/D,3103 E,Valley View AVE  ,WCOV,669,STD,"$510,000 ",$416.33 ,"3/2,0,0,0",1225/E,1963/PUB,"6,410/0.1472",41/41,N,N,3*,8/28/19,CRMLSM,Los Angeles
501,CV19143448,S,SFR/D,907 W,Barbara AVE  ,WCOV,669,STD,"$520,000 ",$397.55 ,"3/2,0,0,0",1308/A,1953/ASR,"10,141/0.2328",4-Apr,N,N,2.5,8/1/19,CRMLSM,Los Angeles
501,TR19141964,S,SFR/A,249 N,Willow AVE  ,WCOV,669,STD,"$520,000 ",$379.56 ,"3/2,0,0,0",1370/A,1952/ASR,"7,886/0.181",42/42,N,N,2,8/8/19,CRMLSM,Los Angeles
501,CV19137912,S,SFR/D,3229,Lanesboro DR  ,WCOV,669,STD,"$521,800 ",$394.11 ,"4/2,0,0,0",1324/A,1963/ASR,"5,857/0.1345",9-Sep,N,N,2.5,7/26/19,CRMLSM,Los Angeles
501,CV19141218,S,SFR/D,2020,Thomas PL  ,WCOV,669,"STD,TRUS","$532,000 ",$245.73 ,"4/3,0,0,0",2165/A,1977/ASR,"4,787/0.1099",3-Mar,Y,N,2.5,7/15/19,CRMLSM,Los Angeles
501,CV19152232,S,SFR/D,1308 E,Eckerman AVE  ,WCOV,669,STD,"$550,000 ",$450.08 ,"3/2,0,0,0",1222/A,1959/ASR,"7,013/0.161",4-Apr,Y,N,2.5,8/7/19,CRMLSM,Los Angeles
501,SR19159815,S,SFR/D,1736,Pass And Covina RD  ,WCOV,669,STD,"$550,000 ",$294.59 ,"3/2,0,0,0",1867/A,1964/ASR,"9,121/0.2094",15/15,Y,N,3,8/12/19,CRIS,Los Angeles
501,WS19158431,S,SFR/D,147 S,Mockingbird LN  ,WCOV,669,STD,"$552,000 ",$375.00 ,"3/2,0,0,0",1472/A,1952/ASR,"8,195/0.1881",17/17,N,N,2,8/22/19,CRMLSM,Los Angeles
501,CV19146682,S,SFR/A,309 N,Maplewood AVE  ,WCOV,669,STD,"$560,000 ",$461.29 ,"3/2,0,0,0",1214/A,1953/PUB,"7,426/0.1705",32/32,Y,N,2,8/30/19,CRMLSM,Los Angeles
501,CV19147640,S,SFR/D,1335 W,Durness ST  ,WCOV,669,STD,"$560,000 ",$309.73 ,"4/1,1,0,0",1808/A,1955/ASR,"8,882/0.2039",44/44,Y,N,2.5,8/29/19,CRMLSM,Los Angeles
501,CV19152894,S,SFR/D,1424 S,Pricedale AVE  ,WCOV,669,STD,"$562,000 ",$356.15 ,"4/2,0,0,0",1578/A,1960/ASR,"10,233/0.2349",3-Mar,Y,Y,2,7/11/19,CRMLSM,Los Angeles
501,DW19149851,S,SFR/D,1442 E,Shamwood ST  ,WCOV,669,STD,"$565,000 ",$505.37 ,"3/2,0,0,0",1118/A,1951/ASR,"7,504/0.1723",30/30,Y,Y,2.5,8/22/19,CRMLSM,Los Angeles
501,IG19148607,S ,SFR/D,1147 E,El Dorado ST  ,WCOV,669,STD,"$570,000 ",$334.70 ,"3/2,0,0,0",1703/A,1955/ASR,"7,110/0.1632",11-Nov,N,N,2.5,7/30/19,CRMLSM,Los Angeles
501,BB19146800,S,SFR/D,1839 W,Ranchero ST  ,WCOV,669,STD,"$570,000 ",$478.59 ,"3/2,0,0,0",1191/A,1953/ASR,"7,274/0.167",11-Nov,N,N,2.5,8/6/19,CRMLSM,Los Angeles
501,RS19154115,S,SFR/D,421 S,Astell AVE  ,WCOV,669,STD,"$579,900 ",$422.98 ,"3/2,0,0,0",1371/A,1954/PUB,"7,242/0.1663",54/54,N,N,2,9/27/19,CRMLSM,Los Angeles
501,AR19150058,S,SFR/D,1305 E,Larkwood ST  ,WCOV,669,STD,"$580,000 ",$367.55 ,"4/3,0,0,0",1578/A,1951/PUB,"8,127/0.1866",14/14,Y,N,2.5,8/20/19,CRMLSM,Los Angeles
501,MB19134240,S,SFR/D,331 N,Toland AVE  ,WCOV,669,STD,"$580,000 ",$354.52 ,"3/2,0,0,0",1636/A,1952/ASR,"7,316/0.168",14/14,Y,N,2,8/16/19,CRMLSM,Los Angeles
501,CV19143333,S,SFR/D,1427 E,Larkwood ST  ,WCOV,669,STD,"$580,000 ",$351.52 ,"4/1,2,0,0",1650/A,1954/ASR,"9,617/0.2208",8-Aug,Y,N,3,8/2/19,CRMLSM,Los Angeles
501,PW19145941,S,SFR/A,1339 W,Eckerman AVE  ,WCOV,669,STD,"$585,000 ",$367.69 ,"3/1,1,0,0",1591/A,1954/ASR,"7,783/0.1787",7-Jul,Y,N,2,8/9/19,CRMLSM,Los Angeles
501,TR19136483,S,SFR/D,2623 E,Marlena ST  ,WCOV,669,STD,"$610,000 ",$386.32 ,"4/2,0,0,0",1579/A,1976/ASR,"11,458/0.263",8-Aug,Y,N,2,7/29/19,CRMLSM,Los Angeles
501,CV19154994,S,SFR/D,722 N,Conlon AVE  ,WCOV,669,STD,"$612,000 ",$355.81 ,"3/2,0,0,0",1720/A,1959/ASR,"7,552/0.1734",10-May,Y,Y,2,8/12/19,CRMLSM,Los Angeles
501,CV19154560,S,SFR/D,722 N,Conlon AVE  ,WCOV,669,STD,"$612,000 ",$355.81 ,"3/2,0,0,0",1720/A,1959/ASR,"7,552/0.1734",5-May,Y,Y,2,8/12/19,CRMLSM,Los Angeles
501,CV19138287,S,SFR/D,2712,Brookfield PL  ,WCOV,669,STD,"$614,000 ",$401.57 ,"3/2,0,0,0",1529/A,1972/ASR,"9,293/0.2133",1,N,N,2,8/26/19,CRMLSM,Los Angeles
501,CV19154041,S,SFR/D,615 N,Chalburn AVE  ,WCOV,669,STD,"$628,000 ",$392.75 ,"3/2,0,0,0",1599/A,1951/ASR,"7,229/0.166",10-Oct,N,N,2,8/15/19,CRMLSM,Los Angeles
501,IG19133266,S,SFR/D,1236 E,Dore ST  ,WCOV,669,STD,"$630,000 ",$304.49 ,"4/2,0,0,0",2069/A,1969/ASR,"6,486/0.1489",83/83,N,Y,2.5,9/27/19,CRMLSM,Los Angeles
501,PW19142647,S,SFR/D,1335 S,Sandyhook   ,WCOV,669,STD,"$639,888 ",$347.58 ,"4/2,0,0,0",1841/P,1956/PUB,"8,904/0.2044",23/23,N,N,2,8/17/19,CRMLSM,Los Angeles
501,PW19145037,S,SFR/D,230 S,Azusa AVE  ,WCOV,669,STD,"$647,000 ",$441.64 ,"3/2,0,0,0",1465/A,1953/ASR,"7,793/0.1789",8-Aug,N,N,2.5,9/20/19,CRMLSM,Los Angeles
501,CV19150333,S,SFR/D,1439 E,Eckerman AVE  ,WCOV,669,STD,"$655,000 ",$481.26 ,"3/2,0,0,0",1361/A,1955/ASR,"9,187/0.2109",11-Nov,Y,N,2,8/28/19,CRMLSM,Los Angeles
501,CV19139555,S,SFR/D,220 S,Plateau DR  ,WCOV,669,STD,"$775,000 ",$310.00 ,"3/2,0,0,0",2500/E,1953/ASR,"15,205/0.3491",2-Feb,N,N,2.5,7/19/19,CRMLSM,Los Angeles
501,BB19133947,S,SFR/D,1035 S,Willow AVE  ,WCOV,669,STD,"$780,000 ",$322.31 ,"5/3,0,0,0",2420/B,2019/BLD,"8,421/0.1933",13/13,N,N,2.5,7/10/19,CRMLSM,Los Angeles
501,CV19135640,S,SFR/D,2042 E,Casa Grande DR  ,WCOV,669,STD,"$785,000 ",$404.64 ,"3/2,0,0,0",1940/A,1957/ASR,"13,066/0.3",14/14,Y,Y,2.25,8/13/19,CRMLSM,Los Angeles
501,CV19135938,S,SFR/D,816 S,Citrus ST  ,WCOV,669,STD,"$850,000 ",$284.09 ,"6/4,0,0,0",2992/A,1955/ASR,"13,689/0.3143",14/14,Y,Y,2,8/12/19,CRMLSM,Los Angeles
501,CV19137949,S ,SFR/D,964,Heritage DR  ,WCOV,669,STD,"$900,000 ",$362.76 ,"4/3,0,0,0",2481/A,1985/PUB,"20,644/0.4739",8-Aug,Y,Y,2,8/9/19,CRMLSM,Los Angeles
501,TR19153356,S,SFR/D,3108 E,Oak Knoll DR  ,WCOV,669,STD,"$1,410,000 ",$348.41 ,"5/4,0,0,0",4047/A,2000/ASR,"21,438/0.4921",5-May,N,N,1.5,8/19/19,CRMLSM,Los Angeles
501,RS19156580,S,SFR/D,5716,Juarez AVE  ,WH,670,STD,"$442,500 ",$400.82 ,"3/1,0,0,0",1104/A,1953/ASR,"2,617/0.0601",35/35,N,N,2,9/26/19,CRMLSM,Los Angeles
501,CV19155596,S,SFR/D,13422,Bailey ST  ,WH,670,STD,"$450,000 ",$559.70 ,"2/1,0,0,0",804/A,1912/ASR,"2,892/0.0664",10-Oct,Y,N,2.5,8/12/19,CRMLSM,Los Angeles
501,MB19132648,S,SFR/A,7932,Comstock AVE  ,WH,670,STD,"$464,000 ",$490.49 ,"3/1,0,0,0",946/A,1923/PUB,"5,389/0.1237",14/180,Y,N,2,8/23/19,CRMLSM,Los Angeles
501,SB19144026,S,SFR/D,6251,Citrus AVE  ,WH,670,"STD,TRUS","$465,000 ",$523.65 ,"2/1,0,0,0",888/P,1930/PUB,"6,249/0.1435",13/13,N,N,2.5,9/12/19,CRMLSM,Los Angeles
501,PW19135733,S,SFR/D,7253,Whittier AVE  ,WH,670,STD,"$465,000 ",$427.39 ,"3/1,0,0,0",1088/A,1928/ASR,"5,919/0.1359",4-Apr,N,N,2.5,7/30/19,CRMLSM,Los Angeles
501,DW19149298,S,SFR/A,5827,Lockheed AVE  ,WH,670,STD,"$480,000 ",$598.50 ,"2/1,0,0,0",802/A,1941/EST,"5,108/0.1173",11-Nov,N,N,2,8/10/19,CRMLSM,Los Angeles
501,RS19134600,S,SFR/D,8314,Summerfield AVE  ,WH,670,STD,"$482,000 ",$470.70 ,"3/1,0,0,0",1024/A,1952/ASR,"5,442/0.1249",60/60,N,N,2.5,9/27/19,CRMLSM,Los Angeles
501,PW19155645,S,SFR/D,9956,Rutland AVE  ,WH,670,"STD,TRUS","$488,888 ",$426.60 ,"3/1,0,0,0",1146/A,1953/ASR,"6,145/0.1411",41/41,Y,N,2.5,9/13/19,CRMLSM,Los Angeles
501,DW19135988,S,SFR/D,9511,Mills AVE  ,WH,670,STD,"$489,000 ",$355.64 ,"3/1,0,0,0",1375/O,1951/ASR,"6,134/0.1408",16/16,N,N,2.5,8/15/19,CRMLSM,Los Angeles
501,DW19136792,S,SFR/D,13523,Dittmar DR  ,WH,670,STD,"$494,000 ",$518.36 ,"2/1,0,0,0",953/A,1950/ASR,"5,692/0.1307",8-Aug,N,N,2.5,7/9/19,CRMLSM,Los Angeles
501,TR19156059,S,SFR/D,7934,Crowndale AVE  ,WH,670,STD,"$499,000 ",$513.37 ,"3/1,0,0,0",972/A,1949/PUB,"5,534/0.127",0/9,Y,N,2,8/2/19,CRMLSM,Los Angeles
501,CV19133985,S,SFR/D,10732,Alclad AVE  ,WH,670,STD,"$505,000 ",$436.85 ,"3/2,0,0,0",1156/A,1962/ASR,"4,950/0.1136",20/20,N,N,2.25,8/16/19,CRMLSM,Los Angeles
501,CV19147672,S,SFR/D,15851,Garydale DR  ,WH,670,STD,"$520,000 ",$423.45 ,"3/0,1,1,0",1228/A,1957/ASR,"5,960/0.1368",8-Aug,N,N,2,8/2/19,CRMLSM,Los Angeles
501,PW19144591,S,SFR/D,15713,Richvale DR  ,WH,670,STD,"$520,000 ",$384.62 ,"3/2,0,0,0",1352/A,1961/ASR,"6,151/0.1412",0/0,N,N,2.5*,7/30/19,CRMLSM,Los Angeles
501,PW19153876,S,SFR/D,15509,Goodhue ST  ,WH,670,STD,"$520,000 ",$389.51 ,"4/2,0,0,0",1335/A,1952/ASR,"6,691/0.1536",43/43,N,N,2.5,9/6/19,CRMLSM,Los Angeles
501,OC19139126,S,SFR/D,8325,Morrill AVE  ,WH,670,STD,"$521,000 ",$324.61 ,"4/2,0,1,0",1605/E,1954/ASR,"6,576/0.151",9-Sep,Y,N,2.5,7/26/19,CRMLSM,Los Angeles
501,PW19140178,S,SFR/D,6745,Broadway AVE  ,WH,670,STD,"$525,000 ",$424.07 ,"3/2,0,0,0",1238/A,1949/ASR,"5,971/0.1371",6-Jun,N,N,2.5,7/26/19,CRMLSM,Los Angeles
501,PW19156931,S,SFR/D,11002,Kibbee AVE  ,WH,670,STD,"$525,000 ",$494.35 ,"3/1,0,0,0",1062/A,1952/ASR,"6,399/0.1469",8-Aug,Y,N,2,8/16/19,CRMLSM,Los Angeles
501,PW19135449,S,SFR/D,13920,La Forge ST  ,WH,670,STD,"$530,000 ",$380.20 ,"3/2,0,0,0",1394/A,1950/ASR,"6,283/0.1442",2-Feb,N,N,2.5,7/3/19,CRMLSM,Los Angeles
501,DW19150770,S,SFR/D,6915,Vanport AVE  ,WH,670,STD,"$535,000 ",$422.92 ,"3/2,0,0,0",1265/A,1950/ASR,"6,397/0.1469",12-Dec,Y,N,2,8/8/19,CRMLSM,Los Angeles
501,DW19144346,S,SFR/D,11655,Starlight AVE  ,WH,670,STD,"$535,000 ",$352.90 ,"3/1,0,1,0",1516/A,1953/ASR,"7,162/0.1644",85/85,Y,N,2.5,9/24/19,CRMLSM,Los Angeles
501,IG19137763,S,SFR/D,9968,Scribner AVE  ,WH,670,STD,"$540,000 ",$419.25 ,"3/2,0,0,0",1288/A,1960/ASR,"5,552/0.1275",31/31,N,N,2.25,8/9/19,CRMLSM,Los Angeles
501,PW19138763,S,SFR/D,16084,Marlinton DR  ,WH,670,STD,"$550,000 ",$397.97 ,"3/2,0,0,0",1382/A,1960/ASR,"7,123/0.1635",28/28,N,N,2.5,8/20/19,CRMLSM,Los Angeles
501,DW19146311,S,SFR/D,12614,Cullen ST  ,WH,670,STD,"$550,000 ",$409.84 ,"3/2,0,0,0",1342/A,1951/ASR,"5,696/0.1308",16/16,Y,N,2.5,8/26/19,CRMLSM,Los Angeles
501,DW19136873,S,SFR/D,17027,Janison DR  ,WH,670,STD,"$550,000 ",$258.82 ,"4/2,0,0,0",2125/A,1959/ASR,"18,640/0.4279",1-Jan,Y,N,1,7/23/19,CRMLSM,Los Angeles
501,DW19153967,S,SFR/D,13826,Hawes ST  ,WH,670,STD,"$555,000 ",$502.72 ,"3/1,0,1,0",1104/A,1952/ASR,"6,041/0.1387",39/39,N,N,2,9/25/19,CRMLSM,Los Angeles
501,AR19153813,S,SFR/D,10033,Chadsey DR  ,WH,670,STD,"$555,000 ",$428.57 ,"2/1,1,0,0",1295/A,1951/PUB,"6,182/0.1419",4-Apr,Y,N,2,8/14/19,CRMLSM,Los Angeles
501,PW19149076,S ,SFR/D,11111,Archway DR  ,WH,670,STD,"$559,000 ",$468.17 ,"3/1,0,1,0",1194/A,1955/ASR,"5,994/0.1376",26/26,N,N,2.5,8/15/19,CRMLSM,Los Angeles
501,PW19137733,S,SFR/D,10580,1st AVE  ,WH,670,STD,"$559,900 ",$422.57 ,"3/2,0,0,0",1325/A,1954/ASR,"7,236/0.1661",56/56,N,N,2.25,8/27/19,CRMLSM,Los Angeles
501,PW19142338,S,SFR/D,15242,Carnell ST  ,WH,670,STD,"$567,000 ",$430.85 ,"2/1,0,1,0",1316/A,1952/ASR,"5,883/0.1351",19/19,N,N,2,8/19/19,CRMLSM,Los Angeles
501,DW19141735,S,SFR/D,6239,Canobie AVE  ,WH,670,STD,"$567,000 ",$301.92 ,"5/2,0,0,0",1878/A,1913/ASR,"5,391/0.1238",31/157,N,N,2.25,8/16/19,CRMLSM,Los Angeles
501,PW19134687,S,SFR/D,15067,Lindhall WAY  ,WH,670,STD,"$569,000 ",$393.50 ,"3/2,0,0,0",1446/A,1956/ASR,"9,046/0.2077",35/35,N,N,2.5,8/14/19,CRMLSM,Los Angeles
501,PW19157962,S,SFR/D,13727,Walnut ST  ,WH,670,STD,"$570,000 ",$513.51 ,"3/1,0,0,0",1110/A,1949/ASR,"7,447/0.171",21/25,Y,N,2,8/20/19,CRMLSM,Los Angeles
501,PW19147775,S,SFR/D,9839,Firebird AVE  ,WH,670,STD,"$580,000 ",$427.73 ,"4/2,0,0,0",1356/A,1953/ASR,"7,050/0.1618",7-Jul,N,N,2.5,7/30/19,CRMLSM,Los Angeles
501,OC19147145,S,SFR/D,12203,Painter AVE  ,WH,670,STD,"$581,000 ",$371.72 ,"4/2,0,0,0",1563/A,1953/ASR,"8,162/0.1874",35/35,Y,N,2,8/23/19,CRMLSM,Los Angeles
501,RS19139176,S,SFR/A,15745,Wilmaglen DR  ,WH,670,STD,"$582,500 ",$378.74 ,"3/1,1,0,0",1538/A,1962/PUB,"11,283/0.259",23/23,N,N,2.5,8/2/19,CRMLSM,Los Angeles
501,DW19156916,S,SFR/D,16052,Ocean AVE  ,WH,670,STD,"$583,000 ",$430.89 ,"3/2,0,0,0",1353/A,1960/ASR,"7,971/0.183",30/30,N,N,2.5,9/20/19,CRMLSM,Los Angeles
501,PW19140254,S,SFR/D,10927,El Arco DR  ,WH,670,STD,"$585,000 ",$383.86 ,"4/2,0,0,0",1524/A,1954/ASR,"6,107/0.1402",6-Jun,Y,N,2,7/12/19,CRMLSM,Los Angeles
501,PW19150249,S,SFR/D,15021,Goodhue ST  ,WH,670,STD,"$588,000 ",$411.76 ,"4/1,1,0,0",1428/A,1955/ASR,"6,379/0.1464",33/33,N,N,2.25,9/20/19,CRMLSM,Los Angeles
