,Listing ID,S,Sub Type,St#,St Name,City,MLS Area,SLC,L/C Price,Price Per Square Foot,Br/Ba,Sqft,YrBuilt,LSqft/Ac,DOM/CDOM,View YN,Pool Private YN,BAC,Contract Status Change Date,MLS,County
1501,SW19229371,A,SFR/D,30305,Avenida Caylee   ,HOME,SRCAR,STD,"$359,900 ",$228.07 ,"3/2,0,0,0",1578/A,2004/ASR,"7,405/0.17",8-Aug,Y,N,2.5,9/27/19,CRMLSM,Riverside
1501,IV19216794,A,SFR/D,1271,Leopard LN  ,PRS,SRCAR,STD,"$359,900 ",$151.86 ,"5/3,0,0,0",2370/A,2001/ASR,"5,227/0.12",26/26,Y,N,2.25,9/9/19,CRMLSM,Riverside
1501,SW19213729,A,SFR/D,29921,Westlink DR  ,MENF,SRCAR,STD,"$359,900 ",$245.50 ,"3/2,0,0,0",1466/A,1990/ASR,"4,356/0.1",26/26,Y,N,2.5,9/9/19,CRMLSM,Riverside
1501,SW19212170,A,SFR/D,35105,Pashal PL  ,WILD,SRCAR,STD,"$359,900 ",$271.62 ,"3/2,0,0,0",1325/A,1987/ASR,"8,276/0.19",30/30,Y,N,2.5,9/5/19,CRMLSM,Riverside
1501,MC19148222,A,SFR/D,41126,Pascali LN  ,LKEL,SRCAR,REO,"$359,900 ",$130.87 ,"4/2,0,1,0",2750/A,2006/ASR,"10,890/0.25",106/106,N,N,2.5,6/21/19,CRMLSM,Riverside
1501,IG19229382,A,SFR/D,22734,Canyon Club DR  ,CLK,SRCAR,STD,"$359,950 ",$224.83 ,"4/2,0,0,0",1601/A,1987/ASR,"7,405/0.17",9-Sep,N,Y,2.5,9/26/19,CRMLSM,Riverside
1501,SW19176461,A,SFR/D,31700,Ridgeview DR  ,LKEL,SRCAR,STD,"$359,999 ",$178.66 ,"3/2,0,1,0",2015/A,2001/PUB,"8,712/0.2",72/72,Y,N,2.5,7/24/19,CRMLSM,Riverside
1501,SW19168844,A,SFR/A,28528,Broadstone WAY  ,MENF,SRCAR,STD,"$359,999 ",$252.45 ,"3/2,0,0,0",1426/A,1991/ASR,"4,792/0.11",79/79,Y,N,2.5,7/15/19,CRMLSM,Riverside
1501,PW19233518,A,SFR/D,53201,Iceberg ST  ,LKEL,SRCAR,STD,"$360,000 ",$151.90 ,"3/2,0,1,0",2370/A,2006/ASR,"6,098/0.14",3-Mar,Y,N,2.5,10/2/19,CRMLSM,Riverside
1501,OC19199500,A,SFR/D,3400,Claremont ST  ,HMT,SRCAR,STD,"$360,000 ",$119.24 ,"4/2,0,1,0",3019/A,2004/ASR,"7,841/0.18",46/46,N,N,2.5,8/20/19,CRMLSM,Riverside
1501,CV19199330,A,SFR/D,30216,Westbrook DR  ,NUEV,SRCAR,STD,"$360,000 ",$229.89 ,"3/2,0,0,0",1566/A,1974/PUB,"10,890/0.25",46/46,Y,N,3,8/20/19,CRMLSM,Riverside
1501,SW19172330,A,SFR/D,35359,Marsh LN  ,WILD,SRCAR,STD,"$360,000 ",$231.07 ,"3/2,0,0,0",1558/A,1999/ASR,"7,296/0.1675",78/78,N,N,2.5,7/19/19,CRMLSM,Riverside
1501,PW19136643,A,SFR/A,31611,Saddle Ridge DR  ,LKEL,SRCAR,STD,"$360,000 ",$174.08 ,"3/2,0,0,0",2068/A,1999/ASR,"6,534/0.15",120/120,Y,N,2,6/7/19,CRMLSM,Riverside
1501,OC19233269,A,SFR/D,969,Curlew ST  ,PRS,SRCAR,STD,"$361,500 ",$144.83 ,"4/2,0,1,0",2496/A,2005/ASR,"5,663/0.13",4-Apr,N,N,2.5,10/1/19,CRMLSM,Riverside
1501,PW19190214,A,SFR/D,280,White Oak RD  ,LKEL,SRCAR,STD,"$362,000 ",$251.04 ,"3/2,0,0,0",1442/A,1985/ASR,"6,098/0.14",58/58,Y,Y,2,8/8/19,CRMLSM,Riverside
1501,SW19156515,A,SFR/D,28168,Meadowsweet DR  ,MENF,SRCAR,STD,"$362,000 ",$214.20 ,"2/2,0,0,0",1690/A,2002/ASR,"7,405/0.17",87/201,Y,N,2.5,6/30/19,CRMLSM,Riverside
1501,IV19229496,A,SFR/D,125,Headlands WAY  ,PRS,SRCAR,STD,"$362,800 ",$172.76 ,"4/2,0,1,0",2100/A,2005/ASR,"6,098/0.14",9-Sep,Y,N,2.5,9/26/19,CRMLSM,Riverside
1501,SW19191445,A,SFR/D,30972,Sunset AVE  ,NUEV,SRCAR,STD,"$363,000 ",$205.20 ,"3/2,0,0,0",1769/A,1986/ASR,"13,504/0.31",57/57,N,N,2.5,8/9/19,CRMLSM,Riverside
1501,SW19189360,A,SFR/A,32445,Somerset DR  ,LKEL,SRCAR,STD,"$364,000 ",$216.92 ,"3/2,0,0,0",1678/A,1989/ASR,"6,098/0.14",40/40,Y,N,2,8/26/19,CRMLSM,Riverside
1501,OC19234083,A,SFR/D,28419,Cathedral ST  ,MENF,SRCAR,STD,"$364,900 ",$269.50 ,"3/1,1,0,0",1354/A,2001/ASR,"7,405/0.17",2-Feb,Y,N,2.5,10/3/19,CRMLSM,Riverside
1501,IG19223496,A,SFR/A,33659,Tamerron WAY  ,WILD,SRCAR,STD,"$364,900 ",$194.61 ,"4/3,0,0,0",1875/A,1990/ASR,"6,970/0.16",17/17,Y,N,2.5,9/18/19,CRMLSM,Riverside
1501,IG19217121,A,SFR/D,42277,Agena ST  ,TEM,SRCAR,STD,"$364,900 ",$382.90 ,"2/1,0,0,0",953/A,1985/ASR,"18,731/0.43",15/15,Y,N,2,9/20/19,CRMLSM,Riverside
1501,DW19209292,A,SFR/D,29428,Golden Glove   ,LKEL,SRCAR,STD,"$364,900 ",$209.83 ,"4/2,0,0,0",1739/A,2014/ASR,"6,098/0.14",34/34,N,N,2,9/1/19,CRMLSM,Riverside
1501,SW19199448,A,SFR/D,39630,Knollridge DR  ,TEM,SRCAR,"STD,TRUS","$364,900 ",$289.14 ,"3/2,0,0,0",1262/A,1988/ASR,"7,841/0.18",46/46,Y,N,2.5,8/20/19,CRMLSM,Riverside
1501,SW19161498,A,SFR/D,29920,Corte Cruzada   ,MENF,SRCAR,STD,"$364,900 ",$181.09 ,"4/3,0,0,0",2015/A,1989/ASR,"5,663/0.13",90/90,N,N,2.5,7/7/19,CRMLSM,Riverside
1501,PW19234640,A,SFR/D,31015,Sedona ST  ,LKEL,SRCAR,STD,"$365,000 ",$187.95 ,"3/2,0,1,0",1942/A,2006/ASR,"3,485/0.08",2-Feb,Y,N,2.5,10/3/19,CRMLSM,Riverside
1501,CV19225619,A,SFR/D,29338,Warmsprings DR  ,MENF,SRCAR,STD,"$365,000 ",$281.42 ,"2/2,0,0,0",1297/A,2002/ASR,"4,792/0.11",14/106,Y,N,2.25,9/21/19,CRMLSM,Riverside
1501,PW19218548,A,SFR/D,24451,Leafwood DR  ,MUR,SRCAR,STD,"$365,000 ",$324.44 ,"3/2,0,0,0",1125/A,1988/ASR,"5,227/0.12",23/23,N,N,2.5,9/12/19,CRMLSM,Riverside
1501,SW19216417,A,SFR/D,29970,Moondance WAY  ,MENF,SRCAR,STD,"$365,000 ",$295.31 ,"3/2,0,0,0",1236/A,1987/PUB,"8,276/0.19",15/104,Y,N,2,9/20/19,CRMLSM,Riverside
1501,IV19193338,A,SFR/A,30422,Misty Creek DR  ,MENF,SRCAR,STD,"$365,000 ",$207.74 ,"3/2,0,0,0",1757/A,2002/ASR,"5,663/0.13",53/53,Y,N,2,8/13/19,CRMLSM,Riverside
1501,SW19171165,A,SFR/D,28591,Corvus WAY  ,MENF,SRCAR,STD,"$365,000 ",$227.84 ,"2/2,0,0,0",1602/A,1992/ASR,"10,019/0.23",78/78,N,N,3,7/19/19,CRMLSM,Riverside
1501,OC19168857,A,SFR/D,29846,Killington DR  ,MENF,SRCAR,STD,"$365,000 ",$257.59 ,"4/2,0,0,0",1417/A,1989/ASR,"7,841/0.18",80/80,N,Y,2.5,7/16/19,CRMLSM,Riverside
1501,SW19134169,A,SFR/D,1607,Paseo Diamante   ,HMT,SRCAR,STD,"$365,000 ",$163.68 ,"2/2,0,1,0",2230/A,2006/ASR,"7,841/0.18",120/120,Y,N,2.5,6/7/19,CRMLSM,Riverside
1501,SW19129113,A,SFR/D,39514,Millstream RD  ,MUR,SRCAR,STD,"$365,000 ",$278.41 ,"3/2,0,0,0",1311/A,1997/ASR,"4,792/0.11",125/125,Y,N,2.5,6/2/19,CRMLSM,Riverside
1501,SW19117385,A,SFR/D,1680,CALATHEA RD  ,HMT,SRCAR,STD,"$365,000 ",$170.48 ,"4/2,0,1,0",2141/A,1992/ASR,"6,098/0.14",141/141,N,N,2.5,5/17/19,CRMLSM,Riverside
1501,IV19223992,A,SFR/D,29083,Silverdale LN  ,WINC,SRCAR,STD,"$365,990 ",$196.77 ,"3/2,0,0,0",1860/B,2019/BLD,"6,534/0.15",16/16,N,N,3*,9/19/19,CRMLSM,Riverside
1501,SW19221355,A,SFR/D,3841,Serenity ST  ,HMT,SRCAR,STD,"$367,000 ",$137.81 ,"3/3,0,0,0",2663/A,2007/PUB,"10,019/0.23",15/15,N,N,2,9/20/19,CRMLSM,Riverside
1501,OC19229804,A,SFR/D,3383,Milkweed LN  ,PRS,SRCAR,STD,"$368,000 ",$149.35 ,"4/2,0,1,0",2464/A,2004/SLR,"6,098/0.14",9-Sep,N,N,2,9/26/19,CRMLSM,Riverside
1501,IV19221700,A,SFR/D,29040,Topeka CIR  ,WINC,SRCAR,STD,"$368,990 ",$176.47 ,"4/3,0,0,0",2091/B,2019/BLD,"6,534/0.15",18/18,N,N,3*,9/17/19,CRMLSM,Riverside
1501,OC19214821,A,SFR/D,31724,Ridgeview DR  ,LKEL,SRCAR,STD,"$369,000 ",$209.66 ,"4/2,0,0,0",1760/A,2000/ASR,"10,019/0.23",27/27,Y,N,2.5,9/8/19,CRMLSM,Riverside
1501,SW19197641,A,SFR/D,44605,Alighchi WAY  ,TEM,SRCAR,STD,"$369,000 ",$306.22 ,"3/2,0,1,0",1205/A,1993/ASR,"5,227/0.12",51/51,Y,N,2.5,8/15/19,CRMLSM,Riverside
1501,SW19177101,A,SFR/D,15421,Tiller LN  ,LKEL,SRCAR,STD,"$369,500 ",$168.80 ,"4/3,0,0,0",2189/A,2017/ASR,"5,227/0.12",72/72,Y,N,2.5,7/25/19,CRMLSM,Riverside
1501,IV19193407,A,SFR/D,29176,Calcite ST  ,MENF,SRCAR,STD,"$369,800 ",$187.05 ,"3/2,0,0,0",1977/A,2003/ASR,"7,405/0.17",53/53,Y,N,2.5,8/13/19,CRMLSM,Riverside
1501,SW19218245,A,SFR/D,31791,Taton CT  ,MENF,SRCAR,STD,"$369,890 ",$300.24 ,"3/2,0,0,0",1232/A,2010/ASR,"7,841/0.18",15/15,Y,Y,2.5,9/20/19,CRMLSM,Riverside
1501,SW19230453,A,SFR/D,40023,Notting Hill RD  ,MUR,SRCAR,STD,"$369,900 ",$292.18 ,"3/2,0,0,0",1266/A,1995/ASR,"5,663/0.13",8-Aug,,N,3*,9/27/19,CRMLSM,Riverside
1501,SW19219029,A,SFR/D,29912,Westlink DR  ,MENF,SRCAR,STD,"$369,900 ",$198.13 ,"3/2,1,0,0",1867/A,1990/ASR,"4,356/0.1",22/22,N,N,2.5,9/13/19,CRMLSM,Riverside
1501,SW19207472,A,SFR/D,3364,Catalina AVE  ,HMT,SRCAR,STD,"$369,900 ",$139.01 ,"6/3,1,0,0",2661/A,2004/ASR,"10,019/0.23",36/36,Y,N,2.5,8/30/19,CRMLSM,Riverside
1501,SW19201605,A,SFR/D,29819,Camino Cristal   ,MENF,SRCAR,STD,"$369,900 ",$255.28 ,"3/2,0,0,0",1449/A,1989/ASR,"5,663/0.13",38/38,Y,N,2.25,8/28/19,CRMLSM,Riverside
1501,SW19176456,A,SFR/D,25150,Adams AVE  ,MUR,SRCAR,STD,"$369,900 ",$296.39 ,"3/2,0,0,0",1248/A,1986/PUB,"19,602/0.45",73/73,Y,N,2.5,7/24/19,CRMLSM,Riverside
1501,SW19172506,A,SFR/D,26465,Lore Heights CT  ,HMT,SRCAR,STD,"$369,900 ",$178.35 ,"3/2,0,0,0",2074/A,1990/ASR,"11,761/0.27",78/78,Y,N,2.5,7/19/19,CRMLSM,Riverside
1501,SW19054935,A,SFR/D,31974,Eaton LN  ,MENF,SRCAR,STD,"$369,900 ",$258.67 ,"3/2,0,0,0",1430/B,2017/ASR,"6,098/0.14",207/207,Y,N,2.5,3/12/19,CRMLSM,Riverside
1501,IV19204652,A,SFR/D,29116,Aubrey CIR  ,WINC,SRCAR,STD,"$369,990 ",$211.30 ,"3/2,0,0,0",1751/B,2019/BLD,"7,405/0.17",39/39,N,N,3*,8/27/19,CRMLSM,Riverside
1501,OC19170583,A,SFR/D,45022,Altissimo WAY  ,LKEL,SRCAR,STD,"$369,999 ",$129.05 ,"4/2,0,1,0",2867/S,2006/SLR,"6,098/0.14",35/35,N,N,2,8/31/19,CRMLSM,Riverside
1501,SW19142356,A,SFR/A,695,Wamblee LN  ,SJCN,SRCAR,STD,"$369,999 ",$118.32 ,"3/4,0,0,0",3127/A,2007/ASR,"10,454/0.24",105/105,Y,N,2.5,6/16/19,CRMLSM,Riverside
1501,IV19220361,A,SFR/D,1252,Stepstone CT  ,HMT,SRCAR,STD,"$370,000 ",$123.50 ,"5/3,0,0,0",2996/A,2005/ASR,"7,841/0.18",22/132,Y,N,3,9/13/19,CRMLSM,Riverside
1501,SW19206715,A,SFR/D,20318,Palomar ST  ,WILD,SRCAR,STD,"$370,000 ",$171.46 ,"3/2,0,0,0",2158/A,1980/ASR,"48,352/1.11",36/36,Y,N,2.5,8/30/19,CRMLSM,Riverside
1501,SW19179346,A,SFR/D,35365,Prairie RD  ,WILD,SRCAR,SPAY,"$370,000 ",$149.80 ,"5/3,0,0,0",2470/A,1999/PUB,"8,276/0.19",69/69,Y,N,2.5,7/28/19,CRMLSM,Riverside
1501,SW19171218,A,SFR/D,40112,Ravenwood DR  ,MUR,SRCAR,STD,"$370,000 ",$250.00 ,"3/2,0,0,0",1480/A,1988/BLD,"5,227/0.12",37/37,N,N,2,7/18/19,CRMLSM,Riverside
1501,PW19155472,A,SFR/A,29050,Palm View ST  ,LKEL,SRCAR,STD,"$370,000 ",$231.25 ,"3/2,0,0,0",1600/A,1989/ASR,"7,405/0.17",97/97,Y,Y,2.5,6/30/19,CRMLSM,Riverside
1501,SW19140499,A,SFR/D,24327,Via Las Junitas   ,MUR,SRCAR,STD,"$370,000 ",$273.47 ,"3/2,0,0,0",1353/A,1989/ASR,"7,841/0.18",112/112,Y,N,2.5,6/15/19,CRMLSM,Riverside
1501,SW19130515,A,SFR/D,42575,Roundup DR  ,AGNA,SRCAR,STD,"$370,000 ",$139.31 ,"3/2,0,0,0",2656/A,2007/ASR,"114,563/2.63",123/123,Y,N,2.5,5/20/19,CRMLSM,Riverside
1501,IV19189502,A,SFR/D,31091,Bonsai CIR  ,WINC,SRCAR,STD,"$372,000 ",$218.44 ,"3/2,0,0,0",1703/A,2004/BLD,"8,276/0.19",57/89,Y,N,2.5,8/9/19,CRMLSM,Riverside
1501,SW19224046,A,SFR/D,30638,Lake Pointe DR  ,MENF,SRCAR,STD,"$372,500 ",$246.69 ,"3/2,0,0,0",1510/A,1990/ASR,"4,792/0.11",16/16,Y,N,2.25,9/19/19,CRMLSM,Riverside
1501,OC19231479,A,SFR/D,2951,Crooked Branch WAY  ,SJCN,SRCAR,STD,"$374,900 ",$119.89 ,"5/4,0,0,0",3127/A,2007/ASR,"7,405/0.17",5-May,Y,N,2.5,9/30/19,CRMLSM,Riverside
1501,SW19218593,A,SFR/D,29409,Hague ST  ,LKEL,SRCAR,STD,"$374,900 ",$215.46 ,"4/2,0,1,0",1740/A,1986/ASR,"7,405/0.17",22/22,Y,N,2.5,9/13/19,CRMLSM,Riverside
1501,SW19216485,A,SFR/A,24674,Morningstar DR  ,MUR,SRCAR,STD,"$374,900 ",$274.85 ,"3/2,0,0,0",1364/A,1988/ASR,"6,970/0.16",25/25,N,N,2.5,9/10/19,CRMLSM,Riverside
1501,SW19199150,A,SFR/D,29922,Avenida De Cortez   ,MENF,SRCAR,STD,"$374,900 ",$208.28 ,"4/2,0,0,0",1800/S,1988/ASR,"7,841/0.18",46/46,Y,N,2.5,8/15/19,CRMLSM,Riverside
1501,SW19173604,A,SFR/D,29187,Twin Harbor DR  ,MENF,SRCAR,STD,"$374,900 ",$166.18 ,"4/3,0,0,0",2256/A,2007/ASR,"6,970/0.16",62/62,Y,N,2.5,7/28/19,CRMLSM,Riverside
1501,SW19148949,A,SFR/D,39904,Snow Gum LN  ,MUR,SRCAR,STD,"$374,900 ",$246.64 ,"4/2,0,0,0",1520/A,1988/ASR,"7,405/0.17",103/103,Y,N,2.5,6/24/19,CRMLSM,Riverside
1501,SW19119395,A,SFR/D,23832,Castinette WAY  ,MUR,SRCAR,STD,"$374,998 ",$245.26 ,"3/2,0,0,0",1529/O,1989/ASR,"5,663/0.13",129/129,Y,N,2.5,5/22/19,CRMLSM,Riverside
1501,CV19226207,A,SFR/D,32075,Poppy WAY  ,LKEL,SRCAR,STD,"$375,000 ",$191.23 ,"3/2,0,1,0",1961/A,2002/ASR,"6,534/0.15",5-May,Y,N,2,9/23/19,CRMLSM,Riverside
1501,IV19225612,A,SFR/A,29715,Avenida De Calazada   ,TEM,SRCAR,STD,"$375,000 ",$293.43 ,"3/2,0,0,0",1278/A,1979/ASR,"3,920/0.09",15/15,Y,N,2.5,9/20/19,CRMLSM,Riverside
1501,CV19219442,A,SFR/D,127,Quartz LN  ,PRS,SRCAR,STD,"$375,000 ",$137.01 ,"5/2,0,1,0",2737/A,2002/ASR,"9,583/0.22",18/18,N,N,2.25,9/17/19,CRMLSM,Riverside
1501,SW19209884,A,SFR/D,29183,Sequoia Springs DR  ,MENF,SRCAR,STD,"$375,000 ",$166.30 ,"3/2,0,0,0",2255/S,2003/ASR,"7,405/0.17",32/32,N,N,2.5,9/3/19,CRMLSM,Riverside
1501,SW19183976,A,SFR/A,15031,Amorose ST  ,LKEL,SRCAR,STD,"$375,000 ",$200.43 ,"4/2,0,0,0",1871/A,2002/ASR,"9,148/0.21",66/66,Y,N,2.5,7/31/19,CRMLSM,Riverside
1501,SW19226966,A,SFR/D,28605,Broadstone WAY  ,MENF,SRCAR,STD,"$376,599 ",$185.79 ,"3/3,0,0,0",2027/A,1991/ASR,"4,356/0.1",Dec-90,N,N,2.5,9/23/19,CRMLSM,Riverside
1501,SW19232620,A,SFR/D,22705,Gierson AVE  ,WILD,SRCAR,STD,"$376,995 ",$206.80 ,"3/2,0,1,0",1823/A,1989/ASR,"7,841/0.18",4-Apr,N,N,2.5,10/1/19,CRMLSM,Riverside
1501,CV19190173,A,SFR/D,29120,Outrigger ST  ,LKEL,SRCAR,STD,"$377,000 ",$198.32 ,"4/2,0,0,0",1901/A,1992/OTH,"6,970/0.16",57/57,N,N,2.5,8/9/19,CRMLSM,Riverside
1501,IG19207552,A,SFR/D,29498,Jersey   ,LKEL,SRCAR,STD,"$377,900 ",$217.31 ,"4/2,0,0,0",1739/A,2015/ASR,"6,098/0.14",21/21,Y,N,2.5,9/14/19,CRMLSM,Riverside
1501,IV19222328,A,SFR/D,4480,Candelaria WAY  ,PRS,SRCAR,STD,"$378,000 ",$181.38 ,"4/3,0,0,0",2084/A,2010/ASR,"6,970/0.16",20/20,Y,N,2,9/15/19,CRMLSM,Riverside
1501,SW19112598,A,SFR/D,23550,Canyon Lake DR  N,CLK,SRCAR,STD,"$378,000 ",$239.24 ,"3/2,0,0,0",1580/A,1987/ASR,"6,970/0.16",144/144,N,N,3,5/14/19,CRMLSM,Riverside
1501,EV19163815,A,SFR/D,30941,Thorn Tree WAY  ,MENF,SRCAR,STD,"$378,900 ",$201.22 ,"4/2,0,0,0",1883/A,2001/ASR,"8,276/0.19",82/82,Y,N,3,7/15/19,CRMLSM,Riverside
1501,OC19164937,A,SFR/D,29346,Fall Classic   ,LKEL,SRCAR,STD,"$378,999 ",$204.09 ,"4/3,0,0,0",1857/A,2014/ASR,"5,227/0.12",85/85,N,N,2.5,7/12/19,CRMLSM,Riverside
1501,OC19220542,A,SFR/D,29377 N,Lake DR  ,LKEL,SRCAR,STD,"$379,000 ",$278.27 ,"3/2,0,0,0",1362/A,1994/ASR,"8,712/0.2",19/19,N,N,2.5,9/16/19,CRMLSM,Riverside
1501,SW19197694,A,SFR/D,42740,Hiatt LN  ,HMT,SRCAR,STD,"$379,000 ",$272.27 ,"3/2,0,0,0",1392/A,1983/ASR,"204,296/4.69",49/49,Y,N,2.5,8/17/19,CRMLSM,Riverside
1501,SW19186491,A,SFR/D,29433,Honeywood DR  ,MENF,SRCAR,STD,"$379,000 ",$224.26 ,"2/2,0,0,0",1690/A,2003/ASR,"5,663/0.13",44/44,Y,N,2.5,8/5/19,CRMLSM,Riverside
1501,OC19229717,A,SFR/D,30694,Sonora ST  ,MENF,SRCAR,STD,"$379,500 ",$203.05 ,"3/2,0,0,0",1869/A,2003/ASR,"7,405/0.17",9/175,Y,N,3,9/26/19,CRMLSM,Riverside
1501,RS19178080,A,SFR/D,53226,Ambridge ST  ,LKEL,SRCAR,STD,"$379,500 ",$140.76 ,"4/2,0,1,0",2696/A,2006/ASR,"6,534/0.15",70/70,Y,N,2.25,7/27/19,CRMLSM,Riverside
1501,IV19229549,A,SFR/D,126,Saddleback WAY  ,PRS,SRCAR,STD,"$379,800 ",$173.42 ,"3/2,0,1,0",2190/A,2005/ASR,"7,405/0.17",9-Sep,Y,N,2.5,9/26/19,CRMLSM,Riverside
1501,SW19234370,A,SFR/D,15300,Washington AVE  ,LKEL,SRCAR,STD,"$379,900 ",$240.14 ,"3/2,0,0,0",1582/A,2003/ASR,"8,712/0.2",3-Mar,Y,N,2.5,10/2/19,CRMLSM,Riverside
1501,SW19215175,A,SFR/D,31869,Whitfield ST  ,MENF,SRCAR,STD,"$379,900 ",$234.36 ,"3/2,0,1,0",1621/A,2011/ASR,"7,405/0.17",26/26,Y,N,2.5,9/9/19,CRMLSM,Riverside
1501,IV19198182,A,SFR/D,31289,Sunset AVE  ,NUEV,SRCAR,STD,"$379,900 ",$186.13 ,"4/2,0,0,0",2041/A,2003/ASR,"13,504/0.31",3-Mar,Y,N,2.5,10/2/19,CRMLSM,Riverside
1501,SW19186255,A,SFR/D,22926,Timber LN  ,WILD,SRCAR,STD,"$379,900 ",$215.73 ,"3/2,0,0,0",1761/A,1998/ASR,"7,405/0.17",61/61,N,N,2.5,8/5/19,CRMLSM,Riverside
1501,IV19141543,A,SFR/D,1035,Cornflower DR  ,HMT,SRCAR,STD,"$379,900 ",$122.71 ,"5/2,0,1,0",3096/A,2005/ASR,"8,712/0.2",112/112,N,N,2.5,6/15/19,CRMLSM,Riverside
1501,SW19232940,A,SFR/A,1522,Marigold DR  ,PRS,SRCAR,STD,"$380,000 ",$132.68 ,"4/2,0,1,0",2864/A,2004/EST,"4,792/0.11",4-Apr,Y,N,2.5,10/1/19,CRMLSM,Riverside
1501,SW19228611,A,SFR/D,41849,El Camino DR  ,HMT,SRCAR,TRUS,"$380,000 ",$151.70 ,"4/3,0,1,0",2505/A,1974/ASR,"10,019/0.23",10-Oct,Y,Y,3,9/25/19,CRMLSM,Riverside
1501,IV19215689,A,SFR/D,3521,Breeze   ,PRS,SRCAR,STD,"$380,000 ",$133.15 ,"5/3,0,0,0",2854/A,2004/ASR,"7,405/0.17",23/23,Y,N,2.25,9/12/19,CRMLSM,Riverside
1501,IG19212741,A,SFR/D,29495,Jersey   ,LKEL,SRCAR,HUD,"$380,000 ",$204.63 ,"4/3,0,0,0",1857/A,2015/APP,"7,841/0.18",31/31,Y,N,3,9/4/19,CRMLSM,Riverside
1501,PW19191583,A,SFR/D,21031,High Crest DR  ,LKEL,SRCAR,STD,"$380,000 ",$142.27 ,"5/3,0,0,0",2671/A,2000/ASR,"6,098/0.14",56/56,N,Y,2,8/10/19,CRMLSM,Riverside
1501,SW19189739,A,SFR/D,33,Bella Donaci   ,LKEL,SRCAR,STD,"$380,000 ",$184.29 ,"4/2,0,1,0",2062/A,1994/ASR,"9,148/0.21",58/58,Y,N,2.25,8/8/19,CRMLSM,Riverside
1501,SW19178084,A,SFR/D,31806,Rosales AVE  ,MUR,SRCAR,STD,"$380,000 ",$231.71 ,"3/2,0,0,0",1640/A,2004/ASR,"5,663/0.13",71/71,N,N,3,7/26/19,CRMLSM,Riverside
1501,IG19165974,A,SFR/D,21635,Grand AVE  ,WILD,SRCAR,STD,"$380,000 ",$219.91 ,"3/2,0,0,0",1728/A,1974/ASR,"8,276/0.19",61/61,N,N,2.5,7/12/19,CRMLSM,Riverside
1501,IV19160833,A,SFR/D,41483,Avenida De La Reina   ,TEM,SRCAR,STD,"$380,000 ",$317.46 ,"3/2,0,0,0",1197/A,1988/ASR,"6,098/0.14",84/84,Y,N,2.5,7/10/19,CRMLSM,Riverside
1501,OC19156675,A,SFR/D,27944,Brightside Cv   ,MENF,SRCAR,STD,"$380,000 ",$165.36 ,"4/3,0,0,0",2298/A,2013/PUB,"7,841/0.18",61/61,Y,N,2.5,8/5/19,CRMLSM,Riverside
1501,SW19115141,A,SFR/D,32039,Meadow Wood LN  ,LKEL,SRCAR,STD,"$380,000 ",$166.37 ,"3/2,0,1,0",2284/A,2002/ASR,"7,405/0.17",121/121,Y,N,2.5,5/17/19,CRMLSM,Riverside
1501,CV19208765,A,SFR/D,40525,Sunflower RD  ,MUR,SRCAR,STD,"$382,500 ",$279.81 ,"3/2,0,0,0",1367/A,1994/ASR,"6,970/0.16",35/35,N,N,2,8/31/19,CRMLSM,Riverside
1501,SW19117032,A,SFR/D,26097,Barrington CT  ,MENF,SRCAR,STD,"$382,500 ",$225.00 ,"4/2,0,0,0",1700/A,1992/ASR,"7,405/0.17",47/47,Y,N,2.5,5/19/19,CRMLSM,Riverside
1501,SW19233411,A,SFR/D,44650,Corte Capistrano   ,TEM,SRCAR,STD,"$384,000 ",$322.15 ,"3/2,0,0,0",1192/A,1994/ASR,"4,792/0.11",2-Feb,Y,N,2.5,10/3/19,CRMLSM,Riverside
1501,IG19232100,A,SFR/D,3473,Pear Blossom LN  ,LKEL,SRCAR,STD,"$384,000 ",$217.19 ,"3/2,0,1,0",1768/A,1987/ASR,"6,098/0.14",5-May,Y,N,2.5,9/30/19,CRMLSM,Riverside
1501,IV19115024,A,SFR/D,25084,Via Las Lomas   ,MUR,SRCAR,STD,"$384,800 ",$226.35 ,"3/2,0,1,0",1700/A,1987/ASR,"5,227/0.12",86/86,Y,N,2.5,6/19/19,CRMLSM,Riverside
1501,IG19235690,A,SFR/D,32365,Fernleaf DR  ,LKEL,SRCAR,STD,"$384,900 ",$181.73 ,"4/2,0,1,0",2118/A,2004/OTH,"5,227/0.12",1-Jan,Y,N,2.5,10/4/19,CRMLSM,Riverside
1501,SW19199699,A,SFR/D,29382,Gateway DR  ,LKEL,SRCAR,STD,"$384,900 ",$192.16 ,"4/2,0,0,0",2003/A,2005/ASR,"9,148/0.21",47/119,Y,N,2,8/19/19,CRMLSM,Riverside
1501,CV19114181,A,SFR/D,42356,Masquaz CT  ,TEM,SRCAR,STD,"$384,999 ",$301.02 ,"3/2,0,1,0",1279/A,1987/ASR,"5,663/0.13",123/123,N,N,3,5/15/19,CRMLSM,Riverside
1501,CV19231798,A,SFR/D,31943,Cedarhill LN  ,LKEL,SRCAR,STD,"$385,000 ",$162.31 ,"3/2,0,1,0",2372/A,2002/ASR,"7,841/0.18",5-May,Y,N,2.5,9/30/19,CRMLSM,Riverside
